# wavenumber (cm^-1)	 Absorbance
3975.8078010678,0.0087741008
3975.5667407513,0.0087574869
3975.3256804347,0.0087024188
3975.0846201181,0.0086963708
3974.8435598016,0.0087450193
3974.6024994850,0.0087353261
3974.3614391685,0.0086929370
3974.1203788519,0.0087175248
3973.8793185353,0.0087496685
3973.6382582188,0.0087594939
3973.3971979022,0.0087887077
3973.1561375856,0.0087889461
3972.9150772691,0.0087631922
3972.6740169525,0.0087455483
3972.4329566360,0.0086941523
3972.1918963194,0.0086382730
3971.9508360028,0.0086617488
3971.7097756863,0.0087419031
3971.4687153697,0.0087895272
3971.2276550531,0.0087599959
3970.9865947366,0.0086743981
3970.7455344200,0.0086191026
3970.5044741035,0.0086607458
3970.2634137869,0.0087183965
3970.0223534703,0.0087034488
3969.7812931538,0.0086714141
3969.5402328372,0.0086545665
3969.2991725206,0.0086428421
3969.0581122041,0.0086745564
3968.8170518875,0.0087250788
3968.5759915709,0.0087482948
3968.3349312544,0.0087397639
3968.0938709378,0.0086882897
3967.8528106213,0.0086453240
3967.6117503047,0.0086719692
3967.3706899881,0.0087358281
3967.1296296716,0.0087746028
3966.8885693550,0.0087732030
3966.6475090384,0.0087691881
3966.4064487219,0.0087758973
3966.1653884053,0.0087714326
3965.9243280888,0.0087693464
3965.6832677722,0.0087719345
3965.4422074556,0.0087503018
3965.2011471391,0.0087265838
3964.9600868225,0.0087171551
3964.7190265059,0.0087145939
3964.4779661894,0.0087383371
3964.2369058728,0.0087449141
3963.9958455563,0.0086918548
3963.7547852397,0.0086578671
3963.5137249231,0.0086897686
3963.2726646066,0.0087149637
3963.0316042900,0.0087135900
3962.7905439734,0.0087457327
3962.5494836569,0.0087821046
3962.3084233403,0.0087814704
3962.0673630238,0.0087889982
3961.8263027072,0.0088104215
3961.5852423906,0.0088006211
3961.3441820741,0.0087407408
3961.1031217575,0.0086596366
3960.8620614409,0.0085874712
3960.6210011244,0.0085227629
3960.3799408078,0.0084972885
3960.1388804913,0.0085387081
3959.8978201747,0.0086018611
3959.6567598581,0.0086571015
3959.4156995416,0.0087258713
3959.1746392250,0.0087831086
3958.9335789084,0.0087670749
3958.6925185919,0.0086998306
